customer_id,trans_date,tran_amount,year
CS5775,2012-11-27,77,2012
CS5813,2012-11-05,61,2012
CS2026,2012-06-24,64,2012
CS4181,2012-07-23,49,2012
CS3154,2012-06-23,37,2012
CS2743,2012-10-01,92,2012
CS3807,2012-06-17,98,2012
CS3336,2012-08-12,53,2012
CS2018,2012-09-02,68,2012
CS2390,2012-05-24,78,2012
CS4022,2012-11-20,93,2012
CS3741,2012-03-20,102,2012
CS1219,2012-07-29,39,2012
CS3477,2012-11-17,55,2012
CS3108,2012-02-18,46,2012
CS5311,2012-03-04,53,2012
CS3029,2012-09-10,55,2012
CS1759,2012-08-01,90,2012
CS3190,2012-08-13,55,2012
CS3105,2012-08-24,48,2012
CS5520,2012-09-06,58,2012
CS3978,2012-11-20,79,2012
CS2534,2012-10-11,104,2012
CS2382,2012-02-26,91,2012
CS3013,2012-03-13,61,2012
CS1855,2012-01-04,43,2012
CS1595,2012-05-06,57,2012
CS4125,2012-05-04,103,2012
CS5618,2012-12-01,41,2012
CS1614,2012-10-27,51,2012
CS5050,2012-07-18,76,2012
CS4065,2012-08-07,39,2012
CS2748,2012-06-13,74,2012
CS2317,2012-03-02,69,2012
CS1781,2012-12-10,86,2012
CS4993,2012-10-12,50,2012
CS4637,2012-09-26,81,2012
CS3889,2012-03-25,96,2012
CS3933,2012-10-13,68,2012
CS3159,2012-04-16,97,2012
CS3822,2012-12-08,65,2012
CS4021,2012-10-31,85,2012
CS2406,2012-10-11,58,2012
CS3676,2012-08-29,58,2012
CS4396,2012-01-22,61,2012
CS2597,2012-03-30,79,2012
CS4000,2012-07-05,63,2012
CS1335,2012-04-08,88,2012
CS4400,2012-03-12,68,2012
CS6029,2012-05-26,90,2012
CS1921,2012-02-23,83,2012
CS2153,2012-06-08,99,2012
CS1378,2012-03-27,85,2012
CS3548,2012-10-19,105,2012
CS2210,2012-08-28,87,2012
CS1530,2012-10-20,84,2012
CS5678,2012-01-11,77,2012
CS4875,2012-11-18,99,2012
CS5845,2012-06-25,45,2012
CS4847,2012-08-02,59,2012
CS6055,2012-03-18,73,2012
CS3470,2012-12-15,47,2012
CS5212,2012-08-25,98,2012
CS3755,2012-07-20,56,2012
CS3234,2012-11-09,56,2012
CS1217,2012-11-01,46,2012
CS3821,2012-09-28,55,2012
CS2275,2012-05-05,92,2012
CS3904,2012-03-17,66,2012
CS4179,2012-05-17,35,2012
CS2712,2012-06-04,42,2012
CS1455,2012-07-10,97,2012
CS5519,2012-09-24,105,2012
CS5508,2012-12-04,41,2012
CS1203,2012-08-29,99,2012
CS3880,2012-02-01,44,2012
CS3016,2012-11-29,74,2012
CS1836,2012-08-19,81,2012
CS3759,2012-12-31,63,2012
CS5203,2012-02-21,46,2012
CS5475,2012-11-28,55,2012
CS3509,2012-02-22,104,2012
CS2777,2012-06-08,102,2012
CS2977,2012-03-10,72,2012
CS3786,2012-02-09,91,2012
CS1162,2012-05-25,99,2012
CS5054,2012-04-22,60,2012
CS1969,2012-06-20,73,2012
CS1210,2012-12-03,77,2012
CS1996,2012-09-06,81,2012
CS1357,2012-09-12,78,2012
CS4166,2012-02-28,57,2012
CS5100,2012-10-29,62,2012
CS3117,2012-02-06,53,2012
CS1139,2012-09-10,45,2012
CS3784,2012-02-04,101,2012
CS5870,2012-08-24,72,2012
CS2170,2012-06-22,103,2012
CS4415,2012-09-15,79,2012
CS4048,2012-10-27,63,2012
CS1638,2012-08-19,91,2012
CS5268,2012-05-04,76,2012
CS4925,2012-01-06,93,2012
CS1858,2012-08-21,91,2012
CS3018,2012-09-30,46,2012
CS6081,2012-09-12,90,2012
CS1581,2012-05-03,82,2012
CS3277,2012-07-24,94,2012
CS3754,2012-10-31,67,2012
CS4066,2012-03-06,59,2012
CS1679,2012-07-22,71,2012
CS2476,2012-03-19,61,2012
CS5932,2012-05-07,78,2012
CS4875,2012-10-04,96,2012
CS5936,2012-05-31,50,2012
CS4410,2012-09-07,98,2012
CS6009,2012-02-23,46,2012
CS4697,2012-11-25,55,2012
CS1133,2012-04-01,61,2012
CS2534,2012-12-22,95,2012
CS1439,2012-04-30,97,2012
CS1166,2012-01-28,75,2012
CS5495,2012-10-24,98,2012
CS2854,2012-10-28,54,2012
CS4362,2012-06-29,58,2012
CS1161,2012-11-08,55,2012
CS4599,2012-10-31,55,2012
CS5338,2012-01-05,95,2012
CS4502,2012-03-05,83,2012
CS4998,2012-08-31,52,2012
CS2998,2012-04-14,91,2012
CS1386,2012-06-08,36,2012
CS1955,2012-10-04,61,2012
CS5187,2012-11-03,62,2012
CS3253,2012-04-02,35,2012
CS5282,2012-02-15,50,2012
CS6023,2012-03-12,65,2012
CS2419,2012-05-29,100,2012
CS1906,2012-06-03,101,2012
CS5951,2012-10-28,67,2012
CS5203,2012-10-31,64,2012
CS1723,2012-10-14,101,2012
CS5082,2012-01-16,93,2012
CS2824,2012-05-19,60,2012
CS5878,2012-06-30,70,2012
CS2831,2012-01-19,37,2012
CS5054,2012-10-29,78,2012
CS3630,2012-04-01,44,2012
CS1236,2012-01-07,105,2012
CS3713,2012-02-21,61,2012
CS1874,2012-05-02,78,2012
CS3684,2012-01-04,49,2012
CS2205,2012-09-12,92,2012
CS2415,2012-01-10,97,2012
CS4656,2012-07-07,86,2012
CS5413,2012-08-18,60,2012
CS3325,2012-07-28,105,2012
CS6068,2012-11-08,56,2012
CS3577,2012-10-11,66,2012
CS2851,2012-08-26,85,2012
CS5367,2012-10-08,101,2012
CS5497,2012-12-09,52,2012
CS2888,2012-02-02,91,2012
CS5866,2012-07-24,97,2012
CS4057,2012-11-20,78,2012
CS2425,2012-05-27,81,2012
CS6041,2012-03-11,70,2012
CS5405,2012-12-07,76,2012
CS1383,2012-05-20,41,2012
CS4981,2012-02-16,72,2012
CS3485,2012-05-26,85,2012
CS2434,2012-09-21,75,2012
CS5328,2012-07-02,59,2012
CS4649,2012-03-13,57,2012
CS5492,2012-09-07,53,2012
CS4817,2012-07-10,87,2012
CS1444,2012-10-20,37,2012
CS1752,2012-06-02,99,2012
CS2927,2012-03-27,70,2012
CS3088,2012-05-02,77,2012
CS2038,2012-01-22,89,2012
CS5558,2012-02-20,40,2012
CS2676,2012-03-17,75,2012
CS3829,2012-06-13,53,2012
CS2386,2012-09-20,100,2012
CS1583,2012-10-09,105,2012
CS4997,2012-08-25,50,2012
CS4894,2012-02-18,61,2012
CS4628,2012-01-26,54,2012
CS4236,2012-01-31,98,2012
CS3824,2012-01-11,53,2012
CS1185,2012-03-02,104,2012
CS3481,2012-09-17,44,2012
CS6057,2012-05-08,44,2012
CS5807,2012-04-26,100,2012
CS3308,2012-01-04,72,2012
CS4496,2012-09-18,58,2012
CS4203,2012-02-11,84,2012
CS1751,2012-12-29,62,2012
CS5373,2012-06-14,98,2012
CS1547,2012-03-13,104,2012
CS2039,2012-05-10,89,2012
CS5876,2012-05-21,70,2012
CS3518,2012-12-09,57,2012
CS3013,2012-01-29,43,2012
CS1717,2012-08-22,42,2012
CS4846,2012-11-14,48,2012
CS4999,2012-06-27,66,2012
CS5131,2012-07-23,44,2012
CS2826,2012-03-06,73,2012
CS5381,2012-06-04,75,2012
CS2863,2012-07-26,88,2012
CS2685,2012-01-23,86,2012
CS2560,2012-07-01,70,2012
CS5510,2012-06-02,100,2012
CS1185,2012-11-23,57,2012
CS2528,2012-10-21,82,2012
CS4897,2012-01-31,69,2012
CS5656,2012-11-16,74,2012
CS3140,2012-11-11,56,2012
CS4678,2012-07-03,37,2012
CS4691,2012-08-08,65,2012
CS1712,2012-03-14,86,2012
CS5725,2012-10-12,39,2012
CS2523,2012-07-22,90,2012
CS5396,2012-05-13,76,2012
CS5406,2012-08-30,63,2012
CS1302,2012-02-09,77,2012
CS1652,2012-07-06,74,2012
CS4083,2012-03-16,100,2012
CS6067,2012-07-31,65,2012
CS2920,2012-07-29,84,2012
CS4504,2012-02-07,53,2012
CS5275,2012-01-31,83,2012
CS5398,2012-01-03,84,2012
CS5087,2012-07-21,55,2012
CS3082,2012-04-18,61,2012
CS1420,2012-08-04,60,2012
CS3954,2012-01-31,49,2012
CS3191,2012-01-27,47,2012
CS6100,2012-05-17,97,2012
CS3969,2012-09-10,75,2012
CS4329,2012-03-15,83,2012
CS3893,2012-10-08,64,2012
CS2328,2012-09-19,58,2012
CS2188,2012-02-04,51,2012
CS2832,2012-01-27,83,2012
CS3293,2012-07-01,37,2012
CS2453,2012-05-02,51,2012
CS5761,2012-05-05,35,2012
CS2668,2012-04-24,61,2012
CS5254,2012-04-19,40,2012
CS2949,2012-05-18,102,2012
CS4974,2012-10-11,69,2012
CS5142,2012-02-13,70,2012
CS4191,2012-02-17,89,2012
CS3936,2012-02-05,47,2012
CS4069,2012-02-20,75,2012
CS5366,2012-11-22,57,2012
CS2308,2012-05-16,104,2012
CS1231,2012-05-12,71,2012
CS4392,2012-12-08,65,2012
CS2946,2012-11-09,81,2012
CS2669,2012-07-07,62,2012
CS3469,2012-05-24,48,2012
CS2703,2012-04-12,52,2012
CS1183,2012-03-01,99,2012
CS2414,2012-07-16,101,2012
CS3098,2012-02-15,37,2012
CS5408,2012-08-24,97,2012
CS1486,2012-10-02,98,2012
CS5800,2012-08-17,99,2012
CS2736,2012-08-01,84,2012
CS5850,2012-03-30,36,2012
CS1527,2012-08-22,55,2012
CS3187,2012-09-03,50,2012
CS4065,2012-08-22,68,2012
CS1598,2012-08-18,77,2012
CS4371,2012-07-17,57,2012
CS2732,2012-09-29,49,2012
CS5677,2012-02-19,43,2012
CS5747,2012-06-19,51,2012
CS6068,2012-03-21,91,2012
CS2839,2012-10-29,93,2012
CS4386,2012-07-22,67,2012
CS5056,2012-09-03,69,2012
CS2263,2012-01-31,51,2012
CS5142,2012-10-15,36,2012
CS5777,2012-11-01,54,2012
CS2156,2012-06-06,49,2012
CS3217,2012-07-10,92,2012
CS4112,2012-08-04,92,2012
CS5867,2012-11-10,82,2012
CS6103,2012-08-27,53,2012
CS4678,2012-04-21,62,2012
CS1157,2012-07-25,46,2012
CS5011,2012-03-31,68,2012
CS3256,2012-04-05,93,2012
CS2895,2012-09-23,79,2012
CS4338,2012-02-02,104,2012
CS2095,2012-09-24,98,2012
CS4854,2012-01-22,38,2012
CS3547,2012-03-01,62,2012
CS5428,2012-12-06,99,2012
CS5863,2012-02-21,88,2012
CS4516,2012-11-18,78,2012
CS1506,2012-07-24,98,2012
CS1290,2012-08-27,92,2012
CS4192,2012-04-04,73,2012
CS2130,2012-10-26,77,2012
CS3418,2012-08-12,105,2012
CS5661,2012-05-06,67,2012
CS4000,2012-05-21,86,2012
CS2800,2012-03-23,63,2012
CS4720,2012-01-10,88,2012
CS5471,2012-10-08,56,2012
CS2851,2012-08-27,80,2012
CS4673,2012-03-18,85,2012
CS4676,2012-11-10,92,2012
CS1519,2012-07-19,98,2012
CS3690,2012-03-05,101,2012
CS4657,2012-06-06,73,2012
CS5354,2012-11-07,84,2012
CS4195,2012-12-18,81,2012
CS3631,2012-07-26,38,2012
CS2829,2012-06-17,38,2012
CS5610,2012-02-27,87,2012
CS1926,2012-08-18,102,2012
CS1767,2012-01-09,77,2012
CS4846,2012-10-16,83,2012
CS2211,2012-01-03,56,2012
CS1740,2012-07-08,45,2012
CS3403,2012-01-02,56,2012
CS4952,2012-01-31,75,2012
CS4909,2012-10-22,66,2012
CS1992,2012-09-27,78,2012
CS5037,2012-01-27,93,2012
CS3712,2012-02-04,77,2012
CS3359,2012-11-03,65,2012
CS1308,2012-07-25,41,2012
CS5824,2012-05-06,70,2012
CS5453,2012-07-17,60,2012
CS2930,2012-08-02,61,2012
CS4929,2012-11-02,53,2012
CS3004,2012-10-16,74,2012
CS3783,2012-02-27,49,2012
CS4766,2012-06-28,69,2012
CS4646,2012-07-13,103,2012
CS2912,2012-09-27,77,2012
CS2031,2012-01-08,84,2012
CS1797,2012-04-24,95,2012
CS5309,2012-10-10,37,2012
CS2194,2012-09-22,49,2012
CS2122,2012-10-22,91,2012
CS4883,2012-12-24,64,2012
CS3247,2012-01-20,100,2012
CS5606,2012-09-09,78,2012
CS4891,2012-05-24,73,2012
CS2723,2012-06-22,61,2012
CS3153,2012-01-03,69,2012
CS1706,2012-01-08,59,2012
CS5159,2012-05-06,89,2012
CS1363,2012-10-07,87,2012
CS2975,2012-09-07,100,2012
CS2805,2012-11-24,47,2012
CS1619,2012-07-09,56,2012
CS6056,2012-06-29,66,2012
CS6106,2012-05-16,49,2012
CS1852,2012-05-06,98,2012
CS3290,2012-10-15,73,2012
CS3310,2012-01-02,36,2012
CS4032,2012-05-15,42,2012
CS4543,2012-04-05,81,2012
CS2376,2012-01-25,63,2012
CS1505,2012-08-10,77,2012
CS2573,2012-03-03,40,2012
CS1996,2012-04-27,47,2012
CS2891,2012-08-04,83,2012
CS4739,2012-07-13,59,2012
CS5867,2012-07-30,53,2012
CS1434,2012-02-04,76,2012
CS3789,2012-09-30,80,2012
CS2620,2012-08-04,104,2012
CS5758,2012-12-16,68,2012
CS4015,2012-01-28,52,2012
CS5288,2012-09-26,84,2012
CS3450,2012-02-15,60,2012
CS5128,2012-01-26,88,2012
CS3292,2012-02-28,54,2012
CS4916,2012-01-01,52,2012
CS5548,2012-05-08,53,2012
CS5083,2012-04-18,44,2012
CS4627,2012-03-19,67,2012
CS4339,2012-03-22,35,2012
CS5915,2012-04-16,44,2012
CS5810,2012-12-06,83,2012
CS6009,2012-03-01,79,2012
CS2207,2012-05-16,79,2012
CS4909,2012-08-25,101,2012
CS4681,2012-07-07,56,2012
CS3697,2012-12-28,56,2012
CS4200,2012-05-30,48,2012
CS4317,2012-01-25,76,2012
CS2513,2012-08-26,77,2012
CS5698,2012-04-28,80,2012
CS3753,2012-10-29,77,2012
CS2407,2012-03-07,60,2012
CS2641,2012-10-21,52,2012
CS5700,2012-04-26,66,2012
CS2465,2012-07-07,65,2012
CS4032,2012-08-06,104,2012
CS3402,2012-03-07,37,2012
CS5602,2012-02-28,58,2012
CS5131,2012-03-13,105,2012
CS6028,2012-05-04,73,2012
CS1369,2012-10-27,74,2012
CS2416,2012-08-31,66,2012
CS1652,2012-07-22,41,2012
CS1435,2012-04-14,47,2012
CS2986,2012-12-07,80,2012
CS5501,2012-07-28,45,2012
CS3821,2012-12-05,85,2012
CS4834,2012-11-02,58,2012
CS2926,2012-12-25,72,2012
CS5835,2012-07-28,38,2012
CS5658,2012-10-06,83,2012
CS2289,2012-06-17,84,2012
CS4517,2012-04-20,67,2012
CS1304,2012-04-21,55,2012
CS5371,2012-08-12,105,2012
CS1321,2012-01-02,64,2012
CS5503,2012-06-02,79,2012
CS5252,2012-08-19,45,2012
CS5487,2012-07-28,90,2012
CS2386,2012-02-10,86,2012
CS1323,2012-08-10,89,2012
CS3327,2012-04-01,57,2012
CS1256,2012-01-03,68,2012
CS3758,2012-03-29,36,2012
CS3013,2012-05-25,48,2012
CS5178,2012-12-24,68,2012
CS4033,2012-12-28,74,2012
CS1679,2012-12-25,78,2012
CS5199,2012-09-28,44,2012
CS1910,2012-03-26,102,2012
CS2358,2012-06-02,66,2012
CS3024,2012-05-05,70,2012
CS1398,2012-09-22,57,2012
CS4872,2012-10-12,44,2012
CS4778,2012-06-12,61,2012
CS3838,2012-12-04,71,2012
CS5416,2012-08-01,38,2012
CS3223,2012-01-22,59,2012
CS4147,2012-12-27,55,2012
CS5186,2012-05-12,62,2012
CS3339,2012-03-02,61,2012
CS1483,2012-04-08,95,2012
CS4208,2012-08-15,35,2012
CS3435,2012-04-06,54,2012
CS4367,2012-08-05,54,2012
CS5361,2012-04-03,63,2012
CS3961,2012-02-02,72,2012
CS3022,2012-04-25,89,2012
CS3761,2012-04-12,80,2012
CS5890,2012-07-28,91,2012
CS2441,2012-07-16,61,2012
CS2842,2012-01-25,54,2012
CS1990,2012-09-03,105,2012
CS1122,2012-04-21,41,2012
CS2368,2012-11-28,47,2012
CS1701,2012-11-12,87,2012
CS4862,2012-09-28,81,2012
CS1849,2012-04-13,35,2012
CS5822,2012-07-10,38,2012
CS2642,2012-03-09,91,2012
CS1364,2012-09-01,48,2012
CS3557,2012-06-16,97,2012
CS5882,2012-12-08,104,2012
CS2956,2012-01-02,97,2012
CS4061,2012-01-20,46,2012
CS5271,2012-09-17,88,2012
CS5480,2012-03-17,82,2012
CS2992,2012-03-20,95,2012
CS2530,2012-11-08,37,2012
CS4030,2012-05-09,88,2012
CS4875,2012-05-19,102,2012
CS6055,2012-06-06,96,2012
CS1642,2012-08-23,58,2012
CS2000,2012-05-22,60,2012
CS1146,2012-01-23,70,2012
CS2858,2012-09-19,64,2012
CS4657,2012-08-17,81,2012
CS5744,2012-06-12,67,2012
CS5243,2012-05-11,88,2012
CS3798,2012-09-20,86,2012
CS2314,2012-01-26,104,2012
CS4185,2012-01-10,81,2012
CS1678,2012-04-22,50,2012
CS4362,2012-02-10,77,2012
CS5813,2012-12-06,35,2012
CS3336,2012-09-08,76,2012
CS1564,2012-12-09,44,2012
CS4290,2012-06-13,55,2012
CS3505,2012-09-11,59,2012
CS3081,2012-12-06,96,2012
CS5979,2012-01-07,88,2012
CS4784,2012-01-23,65,2012
