customer_id,trans_date,tran_amount,year
CS3118,2015-03-01,86,2015
CS5733,2015-01-30,82,2015
CS4438,2015-01-12,39,2015
CS1800,2015-03-14,77,2015
CS4307,2015-01-28,67,2015
CS1406,2015-01-16,65,2015
CS6034,2015-01-12,43,2015
CS4825,2015-02-28,90,2015
CS3970,2015-01-08,70,2015
CS3935,2015-01-01,46,2015
CS1286,2015-01-07,53,2015
CS5035,2015-01-12,91,2015
CS4200,2015-01-15,52,2015
CS1843,2015-03-14,95,2015
CS1450,2015-01-17,68,2015
CS4494,2015-01-04,73,2015
CS1114,2015-02-12,79,2015
CS2430,2015-02-01,47,2015
CS2988,2015-02-26,54,2015
CS6102,2015-03-12,80,2015
CS3628,2015-01-06,50,2015
CS3263,2015-01-15,88,2015
CS3028,2015-02-23,74,2015
CS4820,2015-03-10,44,2015
CS3625,2015-01-09,65,2015
CS2036,2015-01-27,73,2015
CS1201,2015-01-23,70,2015
CS5797,2015-01-06,40,2015
CS5490,2015-02-28,50,2015
CS4108,2015-01-09,64,2015
CS3176,2015-03-06,36,2015
CS1326,2015-02-20,79,2015
CS5495,2015-01-11,101,2015
CS3790,2015-02-07,35,2015
CS2177,2015-03-16,80,2015
CS6040,2015-01-26,80,2015
CS5205,2015-01-22,98,2015
CS1818,2015-02-18,85,2015
CS5996,2015-03-11,73,2015
CS6031,2015-01-02,61,2015
CS3233,2015-02-23,68,2015
CS4132,2015-02-06,41,2015
CS3260,2015-02-06,54,2015
CS5154,2015-03-09,42,2015
CS4872,2015-03-14,80,2015
CS2364,2015-02-22,105,2015
CS5851,2015-03-13,87,2015
CS3205,2015-02-25,55,2015
CS1326,2015-01-06,72,2015
CS3968,2015-02-07,80,2015
CS3715,2015-01-11,70,2015
CS3075,2015-03-13,72,2015
CS5567,2015-01-16,84,2015
CS1714,2015-03-05,63,2015
CS2962,2015-01-18,39,2015
CS5720,2015-03-01,103,2015
CS3006,2015-01-17,53,2015
CS4677,2015-02-02,105,2015
CS2018,2015-01-10,37,2015
CS2934,2015-02-27,51,2015
CS3741,2015-03-06,63,2015
CS5132,2015-02-15,90,2015
CS4402,2015-02-27,43,2015
CS4555,2015-03-02,62,2015
CS3725,2015-01-19,88,2015
CS3904,2015-01-24,83,2015
CS1698,2015-01-19,66,2015
CS3442,2015-03-07,86,2015
CS5931,2015-02-28,91,2015
CS5099,2015-02-12,77,2015
CS5522,2015-01-14,86,2015
CS1622,2015-03-16,62,2015
CS3069,2015-01-28,68,2015
CS3307,2015-01-14,96,2015
CS2936,2015-01-07,48,2015
CS3501,2015-03-06,63,2015
CS4417,2015-02-11,59,2015
CS5990,2015-01-15,79,2015
CS4804,2015-01-08,59,2015
CS3324,2015-02-24,75,2015
CS3282,2015-02-17,66,2015
CS4800,2015-01-07,90,2015
CS4650,2015-01-04,51,2015
CS1465,2015-03-14,102,2015
CS1222,2015-01-27,64,2015
CS2306,2015-01-21,83,2015
CS5859,2015-03-16,47,2015
CS1982,2015-01-27,102,2015
CS4018,2015-01-19,75,2015
CS3769,2015-02-27,71,2015
CS5824,2015-02-04,67,2015
CS1316,2015-01-19,64,2015
CS3397,2015-01-07,86,2015
CS5017,2015-01-14,51,2015
CS2121,2015-02-13,85,2015
CS3586,2015-01-23,47,2015
CS4657,2015-03-16,100,2015
CS5487,2015-02-15,50,2015
CS2837,2015-02-24,94,2015
CS1780,2015-03-05,83,2015
CS3419,2015-01-14,97,2015
CS3109,2015-03-09,104,2015
CS2569,2015-02-23,58,2015
CS3120,2015-01-28,52,2015
CS1680,2015-01-27,63,2015
CS2285,2015-03-09,102,2015
CS4794,2015-01-19,96,2015
CS2325,2015-01-11,87,2015
CS4889,2015-03-11,72,2015
CS1600,2015-02-25,71,2015
CS3533,2015-01-20,76,2015
CS3144,2015-02-13,63,2015
CS3575,2015-01-05,81,2015
CS2188,2015-02-07,93,2015
CS2396,2015-02-01,77,2015
CS1402,2015-02-14,45,2015
CS1391,2015-03-12,103,2015
CS4787,2015-02-19,93,2015
CS4830,2015-02-26,104,2015
CS2607,2015-03-02,90,2015
CS5191,2015-03-12,96,2015
CS3058,2015-03-04,97,2015
CS5161,2015-01-08,73,2015
CS4928,2015-02-07,48,2015
CS4936,2015-02-03,50,2015
CS3013,2015-03-09,94,2015
CS1311,2015-02-08,77,2015
CS3710,2015-02-06,49,2015
CS3940,2015-03-06,39,2015
CS4103,2015-01-13,72,2015
CS2637,2015-01-17,62,2015
CS1876,2015-01-07,91,2015
CS5302,2015-02-12,40,2015
CS3366,2015-01-17,54,2015
CS1120,2015-02-20,62,2015
CS1160,2015-01-15,90,2015
CS6107,2015-01-03,64,2015
CS3458,2015-02-11,40,2015
CS4553,2015-03-10,61,2015
CS2147,2015-02-24,102,2015
CS4898,2015-02-14,79,2015
CS5199,2015-03-01,87,2015
CS4528,2015-02-09,105,2015
CS1637,2015-02-22,47,2015
CS1473,2015-02-03,83,2015
CS1637,2015-02-17,90,2015
CS1876,2015-02-18,101,2015
CS4748,2015-01-12,71,2015
CS1892,2015-01-30,53,2015
CS3420,2015-01-26,87,2015
CS1869,2015-02-05,60,2015
CS2645,2015-02-22,51,2015
CS2962,2015-02-24,99,2015
CS5620,2015-02-28,80,2015
CS5894,2015-03-09,50,2015
CS5928,2015-03-05,36,2015
CS3235,2015-01-18,95,2015
CS1883,2015-01-25,46,2015
CS6014,2015-02-19,56,2015
CS3333,2015-01-23,42,2015
CS4438,2015-03-11,65,2015
CS1322,2015-03-11,78,2015
CS6088,2015-02-01,77,2015
CS5288,2015-02-24,74,2015
CS1851,2015-02-14,71,2015
CS5831,2015-02-14,81,2015
CS5647,2015-01-22,101,2015
CS5929,2015-02-06,64,2015
CS4879,2015-02-07,74,2015
CS3448,2015-01-31,48,2015
CS1112,2015-01-14,39,2015
CS1977,2015-01-23,87,2015
CS5135,2015-02-13,70,2015
CS5240,2015-01-05,53,2015
CS2899,2015-02-07,62,2015
CS2425,2015-02-06,46,2015
CS3771,2015-03-04,45,2015
CS5800,2015-01-30,57,2015
CS6090,2015-01-20,83,2015
CS2763,2015-02-28,89,2015
CS5413,2015-03-15,55,2015
CS6012,2015-02-27,63,2015
CS5264,2015-03-07,42,2015
CS4039,2015-03-16,102,2015
CS5439,2015-02-13,60,2015
CS5680,2015-01-11,92,2015
CS4929,2015-01-02,88,2015
CS1826,2015-01-03,86,2015
CS5639,2015-03-02,80,2015
CS5927,2015-03-07,53,2015
CS3032,2015-03-05,42,2015
CS3491,2015-02-25,42,2015
CS1157,2015-02-05,74,2015
CS1610,2015-02-12,50,2015
CS5468,2015-01-20,83,2015
CS2153,2015-03-04,96,2015
CS3911,2015-03-06,90,2015
CS5551,2015-03-05,78,2015
CS3591,2015-01-05,55,2015
CS2400,2015-01-27,48,2015
CS3421,2015-02-26,92,2015
CS5556,2015-03-13,54,2015
CS3745,2015-01-03,54,2015
CS4080,2015-01-08,44,2015
CS1446,2015-03-03,35,2015
CS3501,2015-02-01,47,2015
CS3107,2015-02-15,101,2015
CS1302,2015-02-14,69,2015
CS3463,2015-01-05,91,2015
CS5671,2015-03-07,41,2015
CS4202,2015-02-12,53,2015
CS4842,2015-01-25,96,2015
CS5928,2015-02-04,97,2015
CS1561,2015-03-15,103,2015
CS5623,2015-01-26,60,2015
CS3317,2015-02-16,65,2015
CS3557,2015-03-10,50,2015
CS3785,2015-01-27,93,2015
CS5703,2015-01-13,85,2015
CS3466,2015-03-05,61,2015
CS2288,2015-01-30,49,2015
CS1402,2015-01-14,90,2015
CS2009,2015-03-11,70,2015
CS5583,2015-01-30,72,2015
CS2897,2015-01-26,35,2015
CS2136,2015-01-16,76,2015
CS1321,2015-02-22,55,2015
CS1902,2015-02-13,92,2015
CS1842,2015-02-20,53,2015
CS2186,2015-03-12,101,2015
CS5707,2015-02-10,62,2015
CS4745,2015-01-14,43,2015
CS4512,2015-02-11,94,2015
CS3252,2015-02-14,54,2015
CS2296,2015-02-13,43,2015
CS3581,2015-01-15,85,2015
CS2723,2015-01-28,85,2015
CS5031,2015-01-15,77,2015
CS4152,2015-01-12,57,2015
CS3688,2015-02-19,85,2015
CS2873,2015-02-04,103,2015
CS4239,2015-03-10,89,2015
CS4998,2015-01-13,64,2015
CS2549,2015-01-04,83,2015
CS2606,2015-02-23,98,2015
CS4827,2015-02-23,95,2015
CS6104,2015-02-22,60,2015
CS3777,2015-02-03,73,2015
CS6017,2015-03-14,89,2015
CS5604,2015-02-26,103,2015
CS2345,2015-01-27,97,2015
CS5394,2015-01-12,100,2015
CS3645,2015-02-07,85,2015
CS1802,2015-02-21,47,2015
CS3446,2015-02-27,60,2015
CS4895,2015-01-28,38,2015
CS2350,2015-01-28,60,2015
CS1396,2015-01-25,100,2015
CS5351,2015-01-08,47,2015
CS2746,2015-03-12,78,2015
CS2812,2015-02-22,69,2015
CS2036,2015-01-26,63,2015
CS5642,2015-01-11,90,2015
CS1556,2015-02-22,67,2015
CS2703,2015-01-19,56,2015
CS1770,2015-02-02,59,2015
CS4332,2015-02-27,64,2015
CS3943,2015-02-20,103,2015
CS4172,2015-02-05,74,2015
CS2439,2015-01-29,100,2015
CS5620,2015-03-14,80,2015
CS5318,2015-01-03,81,2015
CS3871,2015-02-21,85,2015
CS5116,2015-01-19,59,2015
CS2599,2015-02-14,70,2015
CS4708,2015-02-28,57,2015
CS2336,2015-02-14,92,2015
CS4736,2015-02-27,64,2015
CS1690,2015-02-21,73,2015
CS3040,2015-02-18,92,2015
CS2233,2015-03-01,86,2015
CS4559,2015-02-26,61,2015
CS3423,2015-02-18,47,2015
CS2419,2015-01-13,102,2015
CS5654,2015-03-10,50,2015
CS4906,2015-01-10,91,2015
CS1920,2015-01-26,98,2015
CS2521,2015-01-19,74,2015
CS2795,2015-02-26,63,2015
CS6047,2015-03-11,39,2015
CS4048,2015-01-17,69,2015
CS5487,2015-01-22,77,2015
CS4639,2015-01-19,75,2015
CS4524,2015-02-20,38,2015
CS5228,2015-02-16,66,2015
CS5398,2015-03-16,69,2015
CS3058,2015-02-08,85,2015
CS5016,2015-01-30,95,2015
CS1636,2015-01-07,89,2015
CS6090,2015-03-16,74,2015
CS1125,2015-02-19,60,2015
CS2647,2015-03-13,91,2015
CS4073,2015-02-22,81,2015
CS5599,2015-03-12,67,2015
CS4345,2015-02-19,53,2015
CS2518,2015-03-10,54,2015
CS5746,2015-01-29,78,2015
CS3777,2015-03-07,80,2015
CS4339,2015-03-02,36,2015
CS1534,2015-01-07,73,2015
CS5583,2015-01-30,71,2015
CS1189,2015-01-12,93,2015
CS5093,2015-01-05,105,2015
CS6022,2015-02-22,76,2015
CS1666,2015-01-25,59,2015
CS1674,2015-01-01,73,2015
CS4865,2015-02-14,74,2015
CS2793,2015-01-21,95,2015
CS1698,2015-01-30,73,2015
CS1699,2015-02-03,80,2015
CS2226,2015-03-09,96,2015
CS5244,2015-02-28,91,2015
CS1466,2015-02-22,69,2015
CS4965,2015-02-12,45,2015
CS5925,2015-03-10,45,2015
CS3540,2015-03-04,39,2015
CS6034,2015-03-16,67,2015
CS2526,2015-01-26,58,2015
CS4353,2015-01-13,95,2015
CS5871,2015-03-16,41,2015
CS1828,2015-01-26,67,2015
CS5343,2015-03-03,104,2015
CS4097,2015-02-22,83,2015
CS6041,2015-02-19,59,2015
CS2801,2015-02-02,38,2015
CS5695,2015-01-08,72,2015
CS4333,2015-01-10,44,2015
CS3552,2015-03-14,46,2015
CS3654,2015-02-05,97,2015
CS2906,2015-01-13,78,2015
CS1342,2015-02-15,95,2015
CS2019,2015-03-03,64,2015
CS1791,2015-03-16,97,2015
CS3489,2015-02-05,35,2015
CS3041,2015-03-11,69,2015
CS2567,2015-03-15,100,2015
CS1306,2015-03-12,94,2015
CS4604,2015-02-12,82,2015
CS1388,2015-01-30,81,2015
CS3508,2015-01-30,39,2015
CS1483,2015-01-01,73,2015
CS5718,2015-03-12,100,2015
CS5621,2015-02-16,70,2015
CS5404,2015-01-28,39,2015
CS5863,2015-03-13,101,2015
CS5779,2015-01-22,64,2015
CS4903,2015-01-22,64,2015
CS5926,2015-02-16,50,2015
CS3340,2015-01-12,51,2015
CS3144,2015-01-09,43,2015
CS4845,2015-03-14,35,2015
CS5848,2015-02-08,103,2015
CS4398,2015-03-05,96,2015
CS3383,2015-01-30,64,2015
CS2646,2015-02-19,71,2015
CS2266,2015-02-23,38,2015
CS5857,2015-03-05,70,2015
CS3672,2015-01-23,41,2015
CS4715,2015-01-26,92,2015
CS3141,2015-01-29,93,2015
CS1548,2015-02-09,77,2015
CS1368,2015-03-12,51,2015
CS5403,2015-03-03,95,2015
CS2663,2015-01-02,101,2015
CS4961,2015-02-24,80,2015
CS2048,2015-02-24,77,2015
CS5126,2015-02-26,49,2015
CS3371,2015-01-14,46,2015
CS3721,2015-02-18,71,2015
CS1219,2015-01-05,70,2015
CS2432,2015-02-13,82,2015
CS5334,2015-01-23,101,2015
CS1320,2015-03-04,74,2015
CS1138,2015-01-13,56,2015
CS1812,2015-02-23,90,2015
CS3222,2015-02-28,63,2015
CS5874,2015-03-14,42,2015
CS2417,2015-01-14,43,2015
CS4357,2015-01-08,47,2015
CS3808,2015-02-13,83,2015
CS4109,2015-03-10,76,2015
CS3973,2015-01-06,40,2015
CS3298,2015-01-17,38,2015
CS4943,2015-02-27,78,2015
CS2766,2015-03-06,91,2015
CS1274,2015-02-19,98,2015
CS3539,2015-03-08,100,2015
CS5380,2015-01-01,98,2015
CS3280,2015-01-04,51,2015
CS4362,2015-02-22,89,2015
CS2920,2015-02-20,45,2015
CS5028,2015-02-25,38,2015
CS5059,2015-02-10,94,2015
CS2894,2015-02-27,40,2015
CS1929,2015-01-31,74,2015
CS1619,2015-01-01,85,2015
CS1426,2015-01-31,67,2015
CS3077,2015-01-05,60,2015
CS4485,2015-01-10,40,2015
CS5346,2015-02-14,95,2015
CS1833,2015-01-08,43,2015
CS5157,2015-01-26,39,2015
CS4555,2015-02-12,85,2015
CS1806,2015-01-30,97,2015
CS2600,2015-02-23,97,2015
CS2441,2015-02-18,66,2015
CS2026,2015-03-14,43,2015
CS6083,2015-02-23,55,2015
CS2113,2015-03-10,83,2015
CS4812,2015-02-08,53,2015
CS5643,2015-01-31,44,2015
CS4146,2015-01-30,61,2015
CS1435,2015-01-29,39,2015
CS2866,2015-02-27,57,2015
CS2370,2015-03-06,44,2015
CS1236,2015-02-02,40,2015
CS2317,2015-03-04,63,2015
CS1337,2015-02-08,80,2015
CS5814,2015-01-04,70,2015
CS3949,2015-03-02,86,2015
CS1283,2015-01-08,47,2015
CS5217,2015-01-25,104,2015
CS3924,2015-01-20,48,2015
CS5506,2015-01-02,94,2015
CS2455,2015-01-03,51,2015
CS1536,2015-02-09,47,2015
CS2031,2015-02-07,86,2015
CS5668,2015-03-15,58,2015
CS2795,2015-01-22,101,2015
CS2103,2015-02-09,70,2015
CS3150,2015-02-26,59,2015
CS5633,2015-02-16,61,2015
CS5241,2015-03-03,93,2015
CS1573,2015-01-01,76,2015
CS6005,2015-02-06,42,2015
CS5246,2015-01-24,76,2015
CS1171,2015-03-15,103,2015
CS3417,2015-01-11,94,2015
CS3393,2015-02-26,63,2015
CS1294,2015-02-10,36,2015
CS1157,2015-02-23,67,2015
CS5798,2015-03-09,91,2015
CS2415,2015-02-03,85,2015
CS5175,2015-01-05,42,2015
CS2379,2015-01-28,76,2015
CS4315,2015-01-30,97,2015
CS1664,2015-03-03,64,2015
CS3959,2015-03-12,59,2015
CS5200,2015-03-04,52,2015
CS4852,2015-01-11,43,2015
CS4793,2015-01-24,75,2015
CS3791,2015-01-05,90,2015
CS1250,2015-03-04,39,2015
CS3300,2015-03-08,38,2015
CS5594,2015-02-17,75,2015
CS4044,2015-01-14,38,2015
CS3602,2015-02-27,86,2015
CS1330,2015-02-17,59,2015
CS5723,2015-02-05,66,2015
CS5914,2015-01-11,84,2015
CS2222,2015-01-19,40,2015
CS6094,2015-03-01,55,2015
CS4903,2015-03-14,104,2015
CS3641,2015-02-08,71,2015
CS2697,2015-03-13,85,2015
CS2716,2015-01-21,86,2015
CS3123,2015-02-16,68,2015
CS5681,2015-02-24,70,2015
CS3157,2015-01-19,84,2015
CS2002,2015-01-23,75,2015
CS5138,2015-01-27,102,2015
CS1208,2015-02-09,70,2015
CS4656,2015-02-13,81,2015
CS4794,2015-02-05,67,2015
CS5687,2015-02-04,98,2015
CS5388,2015-01-16,96,2015
CS5428,2015-03-11,46,2015
CS1856,2015-02-28,65,2015
CS2499,2015-03-02,50,2015
CS1528,2015-01-13,35,2015
CS4199,2015-03-04,41,2015
CS2687,2015-03-07,44,2015
CS4260,2015-01-12,95,2015
CS3677,2015-03-03,92,2015
CS1899,2015-02-20,83,2015
CS4964,2015-01-19,48,2015
CS3980,2015-01-19,74,2015
CS2316,2015-01-01,59,2015
CS5006,2015-01-03,87,2015
CS4762,2015-01-09,59,2015
CS1255,2015-01-08,41,2015
CS3743,2015-02-25,87,2015
CS2347,2015-03-12,44,2015
CS2816,2015-02-14,57,2015
CS2710,2015-01-17,74,2015
CS3749,2015-01-04,39,2015
CS1248,2015-01-09,98,2015
CS5827,2015-02-26,89,2015
CS1968,2015-01-19,43,2015
CS2227,2015-02-17,41,2015
CS4352,2015-01-07,95,2015
CS5431,2015-03-12,86,2015
CS4520,2015-02-22,96,2015
CS3350,2015-03-11,60,2015
CS3417,2015-03-10,76,2015
CS2086,2015-03-06,99,2015
CS3500,2015-02-07,57,2015
CS5253,2015-02-22,56,2015
CS1837,2015-01-28,85,2015
CS1264,2015-03-13,101,2015
CS5238,2015-02-10,45,2015
CS2741,2015-03-08,59,2015
CS5488,2015-02-01,40,2015
CS2245,2015-02-23,52,2015
CS1502,2015-03-11,53,2015
CS5077,2015-01-24,61,2015
CS5525,2015-02-08,86,2015
CS2061,2015-03-13,35,2015
CS3609,2015-01-07,53,2015
CS3637,2015-02-08,43,2015
CS1209,2015-02-23,61,2015
CS1968,2015-03-04,104,2015
CS5894,2015-01-08,53,2015
CS2089,2015-02-09,101,2015
CS3470,2015-01-12,74,2015
CS3531,2015-02-10,47,2015
CS4758,2015-01-28,55,2015
CS4262,2015-02-11,97,2015
CS1208,2015-01-20,60,2015
CS2170,2015-01-07,41,2015
CS2248,2015-01-02,94,2015
CS5611,2015-02-01,76,2015
CS5040,2015-01-09,105,2015
CS4263,2015-03-16,52,2015
CS5969,2015-01-31,75,2015
CS4373,2015-02-27,104,2015
CS2609,2015-01-26,101,2015
CS1251,2015-03-14,66,2015
CS4467,2015-03-02,72,2015
CS2451,2015-02-24,66,2015
CS2259,2015-02-16,59,2015
CS5284,2015-02-05,36,2015
CS2644,2015-01-29,37,2015
CS4495,2015-01-04,35,2015
CS5960,2015-02-18,45,2015
CS2116,2015-01-30,51,2015
CS1130,2015-02-12,85,2015
CS1358,2015-03-05,62,2015
CS3873,2015-02-24,97,2015
CS2290,2015-03-13,49,2015
CS2657,2015-02-04,50,2015
CS4532,2015-01-21,42,2015
CS2291,2015-03-03,47,2015
CS3673,2015-01-13,99,2015
CS4994,2015-02-27,44,2015
CS3702,2015-01-10,71,2015
CS3464,2015-02-16,81,2015
CS2201,2015-03-05,42,2015
CS5849,2015-01-17,38,2015
CS4111,2015-01-22,92,2015
CS3328,2015-01-16,81,2015
CS4017,2015-02-21,103,2015
CS4554,2015-01-25,51,2015
CS4068,2015-03-13,61,2015
CS3730,2015-03-01,100,2015
CS5278,2015-01-28,102,2015
CS4206,2015-03-14,94,2015
CS3451,2015-01-24,103,2015
CS3236,2015-03-13,88,2015
CS2228,2015-03-06,61,2015
CS4658,2015-01-16,46,2015
CS1675,2015-01-04,69,2015
CS5493,2015-01-15,78,2015
CS3888,2015-01-05,83,2015
CS6019,2015-01-22,78,2015
CS3632,2015-01-06,100,2015
CS5561,2015-01-11,94,2015
CS2309,2015-01-16,51,2015
CS5646,2015-03-04,35,2015
CS5844,2015-03-11,78,2015
CS2074,2015-02-23,97,2015
CS2109,2015-02-06,64,2015
CS4743,2015-02-16,89,2015
CS4788,2015-01-12,56,2015
CS4755,2015-03-04,102,2015
CS3129,2015-01-13,105,2015
CS5630,2015-02-21,61,2015
CS2788,2015-01-21,67,2015
CS3517,2015-02-05,36,2015
CS3740,2015-03-11,42,2015
CS1887,2015-01-12,95,2015
CS2445,2015-03-13,86,2015
CS3866,2015-01-30,87,2015
CS4401,2015-03-07,84,2015
CS2072,2015-01-09,90,2015
CS1276,2015-02-13,76,2015
CS3407,2015-01-14,46,2015
CS5807,2015-01-17,45,2015
CS3387,2015-02-20,102,2015
CS1626,2015-01-14,65,2015
CS5334,2015-03-13,58,2015
CS3334,2015-02-11,83,2015
CS3914,2015-01-25,63,2015
CS5084,2015-01-06,85,2015
CS4816,2015-01-03,93,2015
CS5892,2015-01-30,69,2015
CS3900,2015-03-15,90,2015
CS3571,2015-01-23,63,2015
CS5753,2015-01-30,50,2015
CS3314,2015-02-20,52,2015
CS4836,2015-01-20,94,2015
CS5615,2015-02-07,90,2015
CS2053,2015-02-08,101,2015
CS5439,2015-01-07,41,2015
CS2732,2015-02-09,59,2015
CS4430,2015-01-30,52,2015
CS5846,2015-01-22,45,2015
CS2685,2015-03-08,90,2015
CS4899,2015-03-01,105,2015
CS2354,2015-03-04,97,2015
CS1136,2015-02-17,99,2015
CS2337,2015-01-26,91,2015
CS5754,2015-01-09,65,2015
CS4922,2015-02-28,39,2015
CS3714,2015-02-10,94,2015
CS1292,2015-02-08,87,2015
CS2746,2015-03-03,57,2015
CS4220,2015-01-18,68,2015
CS4926,2015-01-31,60,2015
CS2708,2015-03-01,56,2015
CS3836,2015-02-11,68,2015
CS5226,2015-02-19,97,2015
CS2184,2015-03-02,43,2015
CS3009,2015-03-09,61,2015
CS3647,2015-03-03,56,2015
CS2822,2015-01-29,96,2015
CS3554,2015-02-06,98,2015
CS5107,2015-02-04,53,2015
CS1265,2015-01-24,75,2015
CS1311,2015-02-10,76,2015
CS1789,2015-03-01,92,2015
CS5027,2015-03-14,45,2015
CS4165,2015-03-05,71,2015
CS4839,2015-02-04,51,2015
CS1819,2015-02-07,56,2015
CS5553,2015-01-11,102,2015
CS5770,2015-02-06,89,2015
CS1195,2015-02-24,91,2015
CS4465,2015-01-19,42,2015
CS3783,2015-02-20,75,2015
CS1503,2015-01-27,59,2015
CS4414,2015-02-28,52,2015
CS3964,2015-02-05,42,2015
CS2145,2015-01-30,79,2015
CS1157,2015-02-20,98,2015
CS1955,2015-01-26,43,2015
CS5646,2015-02-18,44,2015
CS3173,2015-03-06,101,2015
CS3369,2015-01-30,82,2015
CS5865,2015-02-19,55,2015
CS3163,2015-01-04,71,2015
CS6035,2015-03-01,59,2015
CS1810,2015-02-02,91,2015
CS5941,2015-01-11,96,2015
CS4195,2015-03-04,37,2015
CS4234,2015-03-01,71,2015
CS1719,2015-02-09,92,2015
CS5346,2015-01-22,79,2015
CS2799,2015-03-09,88,2015
CS4460,2015-01-26,46,2015
CS1504,2015-01-31,86,2015
CS4871,2015-02-06,90,2015
CS3284,2015-01-29,50,2015
CS2206,2015-01-03,86,2015
CS4829,2015-01-11,62,2015
CS5046,2015-01-30,56,2015
