customer_id,trans_date,tran_amount,year
CS3908,2011-11-10,83,2011
CS3177,2011-06-08,87,2011
CS2515,2011-12-11,51,2011
CS4487,2011-08-25,100,2011
CS3108,2011-08-20,87,2011
CS1445,2011-11-13,88,2011
CS1710,2011-10-26,52,2011
CS5719,2011-07-10,40,2011
CS6072,2011-12-20,82,2011
CS5499,2011-06-23,59,2011
CS5402,2011-11-03,84,2011
CS2765,2011-08-29,61,2011
CS1155,2011-10-16,75,2011
CS3210,2011-10-29,57,2011
CS5687,2011-07-26,89,2011
CS2786,2011-11-28,66,2011
CS6063,2011-09-29,77,2011
CS1848,2011-09-27,48,2011
CS4400,2011-08-23,67,2011
CS5996,2011-11-18,69,2011
CS2345,2011-06-14,60,2011
CS2246,2011-08-10,44,2011
CS2298,2011-09-12,105,2011
CS4310,2011-09-13,83,2011
CS3455,2011-10-03,98,2011
CS4952,2011-11-21,54,2011
CS5724,2011-11-04,85,2011
CS3074,2011-05-27,61,2011
CS5012,2011-12-31,85,2011
CS5784,2011-11-21,75,2011
CS3581,2011-08-17,93,2011
CS3396,2011-12-25,87,2011
CS3460,2011-09-19,77,2011
CS3786,2011-10-17,71,2011
CS1228,2011-09-27,57,2011
CS2309,2011-05-31,60,2011
CS2248,2011-08-17,100,2011
CS3702,2011-05-22,45,2011
CS4282,2011-06-13,46,2011
CS3128,2011-09-03,91,2011
CS2860,2011-08-01,78,2011
CS1981,2011-05-21,71,2011
CS4054,2011-08-16,99,2011
CS2896,2011-12-29,80,2011
CS1951,2011-05-29,73,2011
CS2798,2011-08-02,69,2011
CS5569,2011-08-07,56,2011
CS2873,2011-12-26,87,2011
CS3374,2011-10-25,49,2011
CS1492,2011-09-11,101,2011
CS3104,2011-06-12,51,2011
CS4675,2011-11-02,85,2011
CS5633,2011-07-21,54,2011
CS3069,2011-12-15,62,2011
CS3410,2011-07-19,69,2011
CS2305,2011-06-10,71,2011
CS5777,2011-07-29,97,2011
CS4849,2011-10-03,73,2011
CS3925,2011-11-02,35,2011
CS2006,2011-07-12,100,2011
CS5566,2011-11-20,79,2011
CS4839,2011-12-29,57,2011
CS5382,2011-10-29,46,2011
CS4703,2011-05-25,53,2011
CS3001,2011-06-19,100,2011
CS6025,2011-09-08,88,2011
CS6101,2011-06-25,71,2011
CS2979,2011-09-29,98,2011
CS1844,2011-11-25,97,2011
CS3890,2011-12-22,47,2011
CS3160,2011-09-15,78,2011
CS3052,2011-12-31,92,2011
CS6096,2011-10-31,103,2011
CS2787,2011-10-29,45,2011
CS3250,2011-11-21,72,2011
CS5531,2011-05-17,58,2011
CS5942,2011-11-24,101,2011
CS4043,2011-10-24,84,2011
CS5742,2011-08-16,53,2011
CS3641,2011-10-24,84,2011
CS4074,2011-07-23,81,2011
CS5650,2011-06-14,62,2011
CS5952,2011-06-05,99,2011
CS1471,2011-09-03,58,2011
CS1164,2011-09-22,70,2011
CS5367,2011-12-05,70,2011
CS1255,2011-12-20,49,2011
CS5467,2011-05-21,67,2011
CS3251,2011-10-03,47,2011
CS1244,2011-07-14,46,2011
CS1316,2011-05-21,53,2011
CS3501,2011-08-14,83,2011
CS4716,2011-07-04,37,2011
CS3431,2011-09-10,44,2011
CS2729,2011-10-15,54,2011
CS5207,2011-12-20,57,2011
CS5624,2011-07-05,56,2011
CS2666,2011-08-26,75,2011
CS3701,2011-07-18,76,2011
CS4873,2011-07-11,54,2011
CS3472,2011-08-26,57,2011
CS3454,2011-07-23,64,2011
CS2678,2011-08-25,43,2011
CS3607,2011-06-26,73,2011
CS2900,2011-11-08,102,2011
CS1824,2011-10-31,59,2011
CS4612,2011-06-11,42,2011
CS2287,2011-12-15,76,2011
CS5546,2011-06-04,62,2011
CS1267,2011-08-30,52,2011
CS2214,2011-09-24,64,2011
CS4375,2011-05-25,41,2011
CS5444,2011-12-31,41,2011
CS3571,2011-10-08,83,2011
CS5971,2011-12-22,72,2011
CS5860,2011-08-27,44,2011
CS1143,2011-10-03,99,2011
CS2682,2011-09-08,83,2011
CS2736,2011-11-01,94,2011
CS2860,2011-06-22,104,2011
CS1297,2011-11-07,44,2011
CS3213,2011-07-14,68,2011
CS4951,2011-10-14,56,2011
CS5811,2011-07-05,55,2011
CS4550,2011-05-30,103,2011
CS2480,2011-10-19,35,2011
CS5021,2011-12-16,75,2011
CS4244,2011-07-27,96,2011
CS3039,2011-12-25,70,2011
CS5859,2011-11-05,78,2011
CS4786,2011-09-15,91,2011
CS5976,2011-10-26,62,2011
CS4116,2011-08-06,59,2011
CS2748,2011-06-04,100,2011
CS3203,2011-10-13,65,2011
CS1537,2011-12-06,37,2011
CS3918,2011-12-28,75,2011
CS5287,2011-09-20,35,2011
CS2127,2011-11-05,63,2011
CS5291,2011-05-22,36,2011
CS5160,2011-08-08,94,2011
CS1424,2011-10-13,70,2011
CS1862,2011-12-18,38,2011
CS4096,2011-12-24,102,2011
CS5166,2011-07-24,64,2011
CS5010,2011-06-29,73,2011
CS1363,2011-10-26,54,2011
CS2167,2011-09-14,90,2011
CS6017,2011-08-11,85,2011
CS1222,2011-12-12,37,2011
CS4952,2011-06-27,74,2011
CS1783,2011-06-06,81,2011
CS1788,2011-09-01,53,2011
CS5851,2011-07-13,58,2011
CS4333,2011-09-17,92,2011
CS2274,2011-07-31,45,2011
CS3251,2011-05-31,60,2011
CS3261,2011-06-23,44,2011
CS5248,2011-12-26,59,2011
CS2787,2011-12-23,86,2011
CS4264,2011-11-10,100,2011
CS2725,2011-10-14,73,2011
CS1192,2011-06-19,105,2011
CS1367,2011-10-23,48,2011
CS4263,2011-12-09,95,2011
CS2179,2011-10-04,79,2011
CS3532,2011-11-17,45,2011
CS4658,2011-08-04,91,2011
CS3817,2011-06-07,51,2011
CS5097,2011-12-26,35,2011
CS3002,2011-12-12,53,2011
CS2866,2011-10-24,68,2011
CS4698,2011-06-26,100,2011
CS5185,2011-05-17,56,2011
CS4048,2011-06-06,83,2011
CS5141,2011-12-03,71,2011
CS2138,2011-05-29,91,2011
CS5606,2011-09-04,42,2011
CS4654,2011-12-10,73,2011
CS3066,2011-10-16,82,2011
CS4723,2011-09-18,105,2011
CS2330,2011-12-18,103,2011
CS3290,2011-10-27,103,2011
CS5813,2011-09-29,91,2011
CS5501,2011-10-25,79,2011
CS2885,2011-08-05,38,2011
CS5529,2011-07-24,92,2011
CS2360,2011-10-27,53,2011
CS4984,2011-10-30,50,2011
CS4039,2011-11-03,103,2011
CS1712,2011-07-18,82,2011
CS5914,2011-09-20,95,2011
CS3020,2011-10-02,100,2011
CS1754,2011-05-20,86,2011
CS1740,2011-07-31,69,2011
CS2286,2011-07-19,66,2011
CS5101,2011-07-23,49,2011
CS4912,2011-05-20,69,2011
CS2496,2011-09-01,37,2011
CS4885,2011-05-22,36,2011
CS1879,2011-09-19,82,2011
CS5349,2011-08-31,41,2011
CS3643,2011-09-15,69,2011
CS2164,2011-06-16,79,2011
CS6046,2011-08-17,75,2011
CS1581,2011-10-07,54,2011
CS2138,2011-10-11,81,2011
CS4073,2011-12-07,57,2011
CS1951,2011-12-15,40,2011
CS3457,2011-09-13,74,2011
CS5827,2011-06-23,37,2011
CS3063,2011-10-21,87,2011
CS2235,2011-08-05,57,2011
CS3903,2011-08-20,36,2011
CS5240,2011-11-12,37,2011
CS5290,2011-05-19,50,2011
CS4103,2011-10-02,95,2011
CS2971,2011-06-01,57,2011
CS2326,2011-08-17,63,2011
CS3507,2011-12-16,53,2011
CS5672,2011-08-26,47,2011
CS3776,2011-09-30,74,2011
CS3408,2011-06-27,62,2011
CS5871,2011-10-19,39,2011
CS5454,2011-08-16,99,2011
CS1455,2011-12-23,42,2011
CS4013,2011-10-04,93,2011
CS1876,2011-10-31,81,2011
CS5399,2011-11-04,63,2011
CS4832,2011-07-24,48,2011
CS4793,2011-10-10,75,2011
CS4027,2011-06-16,37,2011
CS4519,2011-10-28,101,2011
CS3372,2011-08-26,42,2011
CS2622,2011-05-20,35,2011
CS1310,2011-11-02,53,2011
CS4149,2011-06-02,51,2011
CS2149,2011-10-31,76,2011
CS2389,2011-06-14,74,2011
CS2688,2011-11-13,35,2011
CS5988,2011-10-02,60,2011
CS1474,2011-08-07,73,2011
CS5472,2011-11-24,49,2011
CS3232,2011-12-12,72,2011
CS3151,2011-11-02,39,2011
CS4836,2011-06-26,59,2011
CS3218,2011-10-16,47,2011
CS3450,2011-06-24,70,2011
CS1206,2011-08-30,67,2011
CS5564,2011-07-28,82,2011
CS3501,2011-07-07,42,2011
CS1894,2011-07-09,98,2011
CS2862,2011-11-26,73,2011
CS4660,2011-07-07,86,2011
CS4661,2011-10-26,59,2011
CS4371,2011-06-18,61,2011
CS2992,2011-12-23,87,2011
CS3377,2011-12-08,98,2011
CS1160,2011-11-07,67,2011
CS3739,2011-06-16,55,2011
CS6108,2011-07-21,87,2011
CS2070,2011-11-24,85,2011
CS3897,2011-08-02,87,2011
CS3628,2011-07-24,79,2011
CS1762,2011-07-06,55,2011
CS3702,2011-11-11,105,2011
CS4586,2011-09-25,70,2011
CS3898,2011-07-12,89,2011
CS5713,2011-08-11,39,2011
CS1122,2011-07-19,75,2011
CS2177,2011-10-11,53,2011
CS5472,2011-10-14,104,2011
CS4095,2011-11-22,86,2011
CS2953,2011-11-21,93,2011
CS4320,2011-07-23,67,2011
CS2309,2011-08-22,76,2011
CS3102,2011-07-25,94,2011
CS4657,2011-06-24,53,2011
CS1351,2011-12-24,94,2011
CS2429,2011-07-13,45,2011
CS5111,2011-10-22,66,2011
CS5969,2011-12-04,47,2011
CS4786,2011-10-26,40,2011
CS5556,2011-08-18,103,2011
CS4069,2011-06-10,51,2011
CS4784,2011-06-25,87,2011
CS3547,2011-10-19,67,2011
CS4923,2011-11-01,57,2011
CS4862,2011-06-08,40,2011
CS4583,2011-08-03,37,2011
CS3024,2011-09-22,70,2011
CS2798,2011-05-22,62,2011
CS3442,2011-05-22,102,2011
CS6048,2011-06-03,60,2011
CS5207,2011-06-26,71,2011
CS3448,2011-11-18,58,2011
CS2127,2011-11-25,55,2011
CS3012,2011-07-12,53,2011
CS1259,2011-10-27,85,2011
CS3975,2011-08-21,41,2011
CS4419,2011-08-18,100,2011
CS5360,2011-08-18,54,2011
CS4403,2011-06-03,60,2011
CS4193,2011-09-13,58,2011
CS5747,2011-06-21,41,2011
CS3608,2011-06-14,59,2011
CS3647,2011-09-04,80,2011
CS3511,2011-07-28,103,2011
CS1364,2011-07-21,49,2011
CS5444,2011-07-29,75,2011
CS4628,2011-08-05,53,2011
CS1567,2011-08-30,98,2011
CS3224,2011-12-03,98,2011
CS4573,2011-06-04,104,2011
CS1704,2011-10-01,75,2011
CS4948,2011-06-21,38,2011
CS2406,2011-12-16,45,2011
CS5251,2011-07-25,35,2011
CS1616,2011-06-14,35,2011
CS5557,2011-06-12,88,2011
CS1202,2011-11-25,48,2011
CS4914,2011-06-04,74,2011
CS1127,2011-12-06,82,2011
CS4392,2011-11-22,70,2011
CS1891,2011-06-07,88,2011
CS3015,2011-08-27,83,2011
CS4313,2011-12-19,63,2011
CS2399,2011-06-01,83,2011
CS3805,2011-10-12,48,2011
CS5687,2011-07-01,38,2011
CS1286,2011-10-29,38,2011
CS1370,2011-11-06,36,2011
CS3112,2011-05-26,35,2011
CS4642,2011-08-25,67,2011
CS5523,2011-07-24,39,2011
CS3520,2011-07-10,74,2011
CS1362,2011-10-24,78,2011
CS1431,2011-12-27,59,2011
CS5412,2011-11-07,59,2011
CS5561,2011-11-14,36,2011
CS3430,2011-11-22,101,2011
CS2727,2011-06-23,68,2011
CS1866,2011-05-24,82,2011
CS1849,2011-05-16,79,2011
CS2610,2011-12-03,77,2011
CS6000,2011-12-21,54,2011
CS2390,2011-07-09,93,2011
CS4825,2011-08-24,100,2011
CS4398,2011-11-11,105,2011
CS1545,2011-07-01,103,2011
CS5889,2011-11-08,83,2011
CS3556,2011-10-18,70,2011
CS2273,2011-09-08,99,2011
CS2103,2011-09-08,102,2011
CS2766,2011-11-09,78,2011
CS2899,2011-12-23,35,2011
CS2679,2011-11-26,92,2011
CS1920,2011-11-06,37,2011
CS5805,2011-11-11,53,2011
CS5436,2011-05-16,96,2011
CS5340,2011-09-10,43,2011
CS3220,2011-11-15,105,2011
CS1780,2011-06-16,79,2011
CS3775,2011-05-18,37,2011
CS3157,2011-12-18,105,2011
CS3456,2011-11-01,100,2011
CS1434,2011-10-12,42,2011
CS5547,2011-12-18,61,2011
CS2162,2011-07-03,56,2011
CS4538,2011-07-24,104,2011
CS2079,2011-12-14,103,2011
CS1837,2011-09-10,93,2011
CS3968,2011-06-25,99,2011
CS1733,2011-10-09,52,2011
CS2881,2011-11-17,80,2011
CS5525,2011-11-27,59,2011
CS3911,2011-10-16,69,2011
CS3896,2011-11-30,49,2011
CS5136,2011-05-29,79,2011
CS2431,2011-08-03,45,2011
CS4514,2011-08-30,36,2011
CS5073,2011-12-21,77,2011
CS5604,2011-06-16,67,2011
CS3478,2011-08-21,55,2011
CS1279,2011-12-07,55,2011
CS3315,2011-12-02,62,2011
CS1116,2011-09-13,63,2011
CS3136,2011-12-23,47,2011
CS5508,2011-10-14,90,2011
CS3076,2011-05-24,94,2011
CS4691,2011-08-20,48,2011
CS2971,2011-08-12,37,2011
CS2785,2011-08-19,103,2011
CS3632,2011-07-27,96,2011
CS2049,2011-10-17,104,2011
CS5527,2011-07-27,87,2011
CS5866,2011-08-12,98,2011
CS5678,2011-08-17,82,2011
CS5864,2011-08-26,103,2011
CS4048,2011-10-04,38,2011
CS5413,2011-12-12,44,2011
CS4081,2011-08-27,76,2011
CS3013,2011-11-26,45,2011
CS5199,2011-08-22,89,2011
CS5062,2011-12-31,96,2011
CS3967,2011-07-06,87,2011
CS4441,2011-11-22,44,2011
CS2999,2011-05-30,44,2011
CS2075,2011-05-21,95,2011
CS5646,2011-07-26,70,2011
CS2561,2011-12-03,105,2011
CS1301,2011-06-13,85,2011
CS3944,2011-10-04,68,2011
CS3975,2011-08-25,52,2011
CS5614,2011-07-03,91,2011
CS3924,2011-07-01,44,2011
CS2459,2011-09-21,40,2011
CS4873,2011-06-07,74,2011
CS5866,2011-09-02,56,2011
CS1820,2011-08-01,74,2011
CS2789,2011-12-26,44,2011
CS5974,2011-12-06,82,2011
CS1362,2011-09-21,42,2011
CS2384,2011-10-15,60,2011
CS2534,2011-12-29,82,2011
CS2823,2011-12-23,40,2011
CS2620,2011-06-19,48,2011
CS4462,2011-12-13,102,2011
CS4670,2011-10-04,81,2011
CS5561,2011-11-25,72,2011
CS4701,2011-07-09,40,2011
CS5447,2011-08-18,100,2011
CS1373,2011-07-02,38,2011
CS3589,2011-07-04,65,2011
CS3683,2011-11-13,36,2011
CS4776,2011-07-03,62,2011
CS2399,2011-09-29,50,2011
CS3151,2011-09-11,71,2011
CS5747,2011-10-10,53,2011
CS4218,2011-11-26,84,2011
CS5387,2011-12-16,65,2011
CS3365,2011-12-21,81,2011
CS2305,2011-12-15,49,2011
CS1975,2011-06-17,103,2011
CS4836,2011-07-30,81,2011
CS3018,2011-06-16,96,2011
CS1249,2011-06-21,80,2011
CS4999,2011-08-19,46,2011
CS2557,2011-09-16,66,2011
CS5140,2011-12-08,67,2011
CS3155,2011-06-08,90,2011
CS3972,2011-09-21,87,2011
CS3747,2011-05-20,55,2011
CS5104,2011-10-04,42,2011
CS5676,2011-08-01,59,2011
CS2045,2011-11-03,35,2011
CS2279,2011-08-30,62,2011
CS4612,2011-11-09,102,2011
CS3682,2011-05-27,40,2011
CS4381,2011-06-29,73,2011
CS2439,2011-07-07,68,2011
CS2493,2011-08-31,101,2011
CS5048,2011-09-13,59,2011
CS1150,2011-08-23,48,2011
CS1770,2011-09-01,75,2011
CS2168,2011-08-20,43,2011
CS5700,2011-09-02,82,2011
CS2361,2011-09-28,66,2011
CS2700,2011-07-09,47,2011
CS4378,2011-12-11,84,2011
CS5325,2011-10-15,46,2011
CS3656,2011-11-28,45,2011
CS1947,2011-07-25,46,2011
CS4471,2011-12-26,94,2011
CS3797,2011-08-08,36,2011
CS5862,2011-08-10,86,2011
CS5085,2011-08-19,63,2011
CS3626,2011-11-15,69,2011
CS2201,2011-07-16,99,2011
CS5782,2011-12-17,98,2011
CS2536,2011-07-03,87,2011
CS3540,2011-11-10,93,2011
CS2333,2011-08-22,47,2011
CS4034,2011-08-08,61,2011
CS1382,2011-09-29,43,2011
CS5409,2011-09-16,87,2011
CS3735,2011-06-08,51,2011
CS1339,2011-07-11,40,2011
CS5036,2011-12-09,36,2011
CS5075,2011-08-27,84,2011
CS5052,2011-10-08,64,2011
CS1379,2011-10-08,90,2011
CS1664,2011-08-21,73,2011
CS1272,2011-11-25,64,2011
CS4631,2011-07-31,102,2011
CS2054,2011-12-21,83,2011
CS1366,2011-11-15,51,2011
CS4814,2011-11-12,35,2011
CS5838,2011-11-29,99,2011
CS1367,2011-07-09,70,2011
CS3949,2011-08-29,65,2011
CS2652,2011-06-29,79,2011
CS3477,2011-11-20,90,2011
CS2196,2011-08-25,38,2011
CS5920,2011-12-15,40,2011
CS6109,2011-12-29,91,2011
CS3852,2011-05-26,82,2011
CS5049,2011-06-03,44,2011
CS6108,2011-07-26,79,2011
CS5015,2011-07-07,41,2011
CS4904,2011-09-01,73,2011
CS5737,2011-07-21,101,2011
CS3987,2011-12-07,88,2011
CS3754,2011-10-03,48,2011
CS2134,2011-05-22,81,2011
CS5380,2011-12-15,98,2011
CS3399,2011-08-30,49,2011
CS5991,2011-10-31,105,2011
CS2959,2011-05-25,79,2011
CS1199,2011-09-24,36,2011
CS1137,2011-11-27,35,2011
CS4106,2011-08-14,54,2011
CS3828,2011-09-15,82,2011
CS5655,2011-06-23,61,2011
CS4955,2011-12-02,66,2011
CS4967,2011-07-14,83,2011
CS3769,2011-09-16,67,2011
CS2001,2011-05-31,57,2011
CS2270,2011-12-09,78,2011
CS5607,2011-08-10,35,2011
CS2329,2011-08-18,90,2011
CS1477,2011-05-25,96,2011
CS3799,2011-11-17,85,2011
CS5567,2011-12-13,35,2011
CS1953,2011-12-27,71,2011
CS1751,2011-09-27,36,2011
CS5740,2011-09-30,39,2011
CS3660,2011-12-19,55,2011
CS4608,2011-07-07,101,2011
CS1344,2011-06-11,41,2011
CS6044,2011-11-27,57,2011
CS2484,2011-06-05,41,2011
CS1774,2011-07-13,80,2011
CS5064,2011-12-21,88,2011
CS4027,2011-06-01,78,2011
CS2936,2011-09-07,36,2011
CS2008,2011-10-14,60,2011
CS1259,2011-12-03,61,2011
CS3011,2011-05-21,45,2011
CS4688,2011-08-19,79,2011
CS2337,2011-10-31,35,2011
CS4357,2011-09-21,53,2011
CS3222,2011-08-08,101,2011
CS2308,2011-12-21,103,2011
CS2559,2011-08-30,88,2011
CS1575,2011-09-06,69,2011
CS3891,2011-10-25,88,2011
CS1399,2011-11-03,55,2011
CS5135,2011-07-26,68,2011
CS3610,2011-12-13,97,2011
CS5012,2011-06-25,74,2011
CS1841,2011-08-25,78,2011
CS4362,2011-06-15,61,2011
CS5484,2011-06-24,92,2011
CS3406,2011-07-09,40,2011
CS2820,2011-10-23,64,2011
CS5386,2011-10-15,92,2011
CS3160,2011-10-21,45,2011
CS1978,2011-08-06,98,2011
CS1946,2011-06-16,103,2011
CS5531,2011-11-19,60,2011
CS5311,2011-06-01,48,2011
CS6033,2011-08-23,75,2011
CS3914,2011-10-25,47,2011
CS5877,2011-10-27,85,2011
CS2601,2011-12-16,47,2011
CS1883,2011-10-05,57,2011
CS1445,2011-05-16,94,2011
CS3217,2011-11-10,38,2011
CS2182,2011-08-16,72,2011
CS2724,2011-10-15,74,2011
CS3883,2011-08-15,51,2011
CS5975,2011-12-26,73,2011
CS3775,2011-07-18,61,2011
CS3055,2011-10-14,100,2011
CS1258,2011-06-15,95,2011
CS4942,2011-08-15,88,2011
CS2344,2011-05-21,57,2011
CS2520,2011-11-23,57,2011
CS3363,2011-12-29,96,2011
CS5114,2011-12-27,43,2011
CS5616,2011-11-29,53,2011
CS5230,2011-12-04,73,2011
CS1415,2011-07-02,51,2011
CS1132,2011-07-13,46,2011
CS5268,2011-06-17,105,2011
CS3056,2011-12-27,101,2011
CS2594,2011-05-26,75,2011
CS3766,2011-11-18,81,2011
CS3355,2011-09-24,59,2011
CS5819,2011-10-09,66,2011
CS4120,2011-11-27,97,2011
CS1311,2011-06-29,51,2011
CS3929,2011-07-17,92,2011
CS3197,2011-12-22,36,2011
CS2910,2011-12-20,87,2011
CS5778,2011-08-01,47,2011
CS3146,2011-12-23,101,2011
CS6046,2011-07-18,88,2011
CS3654,2011-07-01,101,2011
CS6027,2011-05-27,36,2011
CS1937,2011-09-28,99,2011
CS1348,2011-09-26,56,2011
CS3739,2011-08-22,41,2011
CS1136,2011-09-10,95,2011
CS5708,2011-07-11,57,2011
CS4148,2011-10-09,54,2011
CS3894,2011-12-04,85,2011
CS2537,2011-06-09,76,2011
CS6052,2011-10-31,84,2011
CS3093,2011-09-09,57,2011
CS6023,2011-09-14,46,2011
CS1604,2011-10-15,73,2011
CS2241,2011-11-18,36,2011
CS4133,2011-06-14,98,2011
CS4303,2011-08-17,48,2011
CS1168,2011-11-14,70,2011
CS3532,2011-10-30,103,2011
CS3819,2011-10-28,100,2011
CS1708,2011-08-05,74,2011
CS5905,2011-06-10,63,2011
CS2233,2011-10-12,88,2011
CS4394,2011-10-21,63,2011
CS5389,2011-08-25,55,2011
CS2482,2011-10-29,70,2011
CS3666,2011-08-27,70,2011
CS2004,2011-09-27,50,2011
CS3224,2011-12-26,64,2011
CS5197,2011-05-18,89,2011
CS4144,2011-08-27,90,2011
CS1149,2011-12-03,74,2011
CS1503,2011-10-07,50,2011
CS1982,2011-09-29,46,2011
CS1546,2011-09-03,90,2011
CS5501,2011-07-29,42,2011
CS5387,2011-09-13,89,2011
CS3486,2011-07-30,53,2011
CS1634,2011-06-26,87,2011
CS4085,2011-12-11,85,2011
CS4948,2011-08-05,92,2011
CS2956,2011-07-15,65,2011
CS4373,2011-09-07,87,2011
CS3453,2011-08-13,98,2011
CS2515,2011-12-03,54,2011
CS5214,2011-11-28,55,2011
CS5322,2011-12-25,70,2011
CS5236,2011-06-15,50,2011
CS1493,2011-11-21,92,2011
CS2046,2011-06-03,90,2011
CS4460,2011-12-23,51,2011
CS2580,2011-12-25,37,2011
CS5281,2011-10-29,75,2011
CS3916,2011-09-18,80,2011
CS5652,2011-06-03,54,2011
CS4204,2011-07-18,94,2011
CS2329,2011-11-26,38,2011
CS5671,2011-11-07,63,2011
CS5717,2011-08-02,82,2011
CS3080,2011-09-30,68,2011
CS2008,2011-06-08,52,2011
CS5678,2011-12-16,88,2011
CS1229,2011-07-14,91,2011
CS1298,2011-11-25,44,2011
CS3326,2011-08-05,87,2011
CS3332,2011-06-03,73,2011
CS6095,2011-08-25,46,2011
CS2513,2011-10-18,71,2011
CS5798,2011-10-13,50,2011
CS3459,2011-08-29,91,2011
CS5306,2011-09-07,58,2011
CS1781,2011-08-31,61,2011
CS1946,2011-10-01,50,2011
CS1642,2011-12-08,51,2011
CS3624,2011-05-17,76,2011
CS3258,2011-11-26,42,2011
CS3545,2011-12-20,52,2011
CS1918,2011-10-18,61,2011
CS5389,2011-12-14,77,2011
CS3045,2011-06-24,82,2011
CS5599,2011-11-30,70,2011
CS2874,2011-08-02,38,2011
CS4560,2011-12-09,71,2011
CS2448,2011-07-30,48,2011
CS3900,2011-10-25,48,2011
CS2626,2011-10-31,104,2011
CS3003,2011-06-17,43,2011
CS2700,2011-12-04,45,2011
CS5128,2011-07-27,45,2011
CS4010,2011-08-24,36,2011
CS3264,2011-09-07,67,2011
CS5793,2011-11-12,90,2011
CS5996,2011-05-22,89,2011
CS2182,2011-07-22,100,2011
CS5815,2011-05-16,101,2011
CS3159,2011-06-12,78,2011
CS5441,2011-06-22,92,2011
CS4579,2011-11-09,65,2011
CS5178,2011-07-16,54,2011
CS2709,2011-08-27,99,2011
CS3100,2011-11-09,91,2011
CS2689,2011-06-07,77,2011
CS4131,2011-12-27,35,2011
CS4254,2011-05-16,77,2011
CS2396,2011-10-16,68,2011
CS2442,2011-10-06,73,2011
CS4016,2011-08-11,46,2011
CS5671,2011-11-01,52,2011
CS5023,2011-11-21,93,2011
CS5372,2011-09-27,82,2011
CS6036,2011-12-26,49,2011
CS4016,2011-11-02,100,2011
CS3557,2011-12-10,54,2011
CS1659,2011-07-02,49,2011
CS4134,2011-09-03,81,2011
CS3913,2011-10-10,51,2011
CS5475,2011-11-13,51,2011
CS5242,2011-10-26,51,2011
CS5556,2011-11-15,50,2011
CS1583,2011-09-06,82,2011
CS1783,2011-07-03,67,2011
CS1504,2011-05-24,42,2011
CS2602,2011-07-15,39,2011
CS2987,2011-11-14,98,2011
CS2030,2011-08-31,43,2011
CS1596,2011-07-01,58,2011
CS5707,2011-07-26,67,2011
CS2349,2011-05-16,101,2011
CS4965,2011-11-29,59,2011
